Timestamp,Center_X,Center_Y,Center_Z,Center_Angle,Center_Distance,GPS_Latitude,GPS_Longitude,GPS_Altitude
1724962463723518371,3.620211601257324,0.09145647287368774,0.092887282371521,1.4471407089531159,3.6225577112773486,47.118636202116015,-88.54729908543528,200.09288728237152
1724962463834004163,3.6885262727737427,0.14914953708648682,0.07466927170753479,2.3155551384996076,3.692295647627991,47.11863688526273,-88.54729850850464,200.07466927170753
1724962463935015439,3.6948553323745728,0.1510431170463562,0.06706193089485168,2.340908233133802,3.6985493443996713,47.11863694855332,-88.54729848956883,200.06706193089485
1724962464036320686,3.554019570350647,0.15906333923339844,0.07686927914619446,2.5626139574155737,3.5584076689440645,47.118635540195704,-88.54729840936662,200.0768692791462
1724962464127530336,3.5887997150421143,0.06048399209976196,0.08592796325683594,0.9655455006774587,3.590337772808591,47.11863588799715,-88.54729939516008,200.08592796325684
1724962464233386516,3.583614468574524,0.05906534194946289,0.10456287860870361,0.94426686818016,3.5856261335475583,47.11863583614468,-88.54729940934659,200.1045628786087
1724962464327151298,3.580384612083435,0.04850238561630249,0.05771663784980774,0.7761210927896006,3.5811782505397587,47.118635803846125,-88.54729951497615,200.0577166378498
1724962464428442716,3.605230450630188,0.031371116638183594,0.08532401919364929,0.49854988278891865,3.6063764275740313,47.11863605230451,-88.54729968628884,200.08532401919365
1724962464534574747,3.579293966293335,0.04354071617126465,0.08204564452171326,0.696946452200829,3.5804989287658726,47.11863579293966,-88.54729956459285,200.0820456445217
1724962464636240482,3.5885307788848877,0.03782111406326294,0.07893982529640198,0.6038432202085335,3.589598178583641,47.11863588530779,-88.54729962178887,200.0789398252964
1724962464740056753,3.605994462966919,0.10423296689987183,0.061938703060150146,1.6557004453392465,3.6080322866174024,47.11863605994463,-88.54729895767034,200.06193870306015
1724962464740593194,9.923974990844727,2.470918118953705,-0.8990986049175262,13.981480898284525,10.266406102957838,47.11869923974991,-88.54727529081882,199.10090139508247
1724962464835460186,3.601385235786438,0.08267337083816528,0.08049270510673523,1.315050490693159,3.6032332117643566,47.11863601385236,-88.5472991732663,200.08049270510674
1724962464935249805,3.6229318380355835,0.01519709825515747,0.07997506856918335,0.24033697648174,3.623846308335925,47.11863622931838,-88.54729984802903,200.07997506856918
1724962464935833454,10.730288982391357,2.5250372886657715,-0.9794561862945557,13.241852638058152,11.066808454818968,47.118707302889824,-88.54727474962712,199.02054381370544
1724962465038821935,3.6307804584503174,0.08414256572723389,0.06100744009017944,1.3275798830359675,3.632267696161479,47.118636307804586,-88.54729915857435,200.06100744009018
1724962465039281606,10.00399923324585,2.3260486125946045,-0.9058096408843994,13.089378246377231,10.310722278892781,47.11870003999233,-88.54727673951388,199.0941903591156
1724962465142369031,3.628111958503723,0.11362230777740479,0.07178843021392822,1.7937571194064457,3.6306005000516053,47.118636281119585,-88.54729886377693,200.07178843021393
1724962465142833232,10.431728839874268,2.411240816116333,-0.9387544989585876,13.015050526043579,10.747851360680649,47.1187043172884,-88.54727588759185,199.0612455010414
1724962465237666606,3.9293649196624756,0.2129175066947937,0.07626646757125854,3.101609580670013,3.9358682791230475,47.118639293649196,-88.54729787082493,200.07626646757126
1724962465238481760,10.20091438293457,2.409476101398468,-0.9198416769504547,13.289797474149209,10.52189802468294,47.11870200914383,-88.54727590523899,199.08015832304955
1724962465339339256,3.931875467300415,0.2354685664176941,0.041510701179504395,3.427184061407093,3.9391386462578435,47.118639318754674,-88.54729764531434,200.0415107011795
1724962465339781045,5.960861682891846,1.411985456943512,-0.4371795319020748,13.32637362660501,6.141392421617617,47.11865960861683,-88.54728588014544,199.56282046809793
1724962465340332031,26.0750675201416,-8.022110223770142,-0.47833555936813354,-17.10074679045506,27.28538443067308,47.1188607506752,-88.54738022110224,199.52166444063187
1724962465439476013,3.9317522048950195,0.22688406705856323,0.058611929416656494,3.3026239710681042,3.9387291273774876,47.11863931752205,-88.54729773115933,200.05861192941666
1724962465440334081,5.997105360031128,1.444406807422638,-0.4414963461458683,13.54180933384854,6.184375695921383,47.1186599710536,-88.54728555593194,199.55850365385413
1724962465440999031,25.39091205596924,-7.645392417907715,-0.46542076766490936,-16.75743875951686,26.521068167567055,47.11885390912056,-88.54737645392419,199.5345792323351
1724962465541932106,3.9357250928878784,0.010753631591796875,0.073184072971344,0.15654959552520678,3.936420144740191,47.11863935725093,-88.54729989246368,200.07318407297134
1724962465542792797,10.597676753997803,2.5502851605415344,-0.971437931060791,13.530708210460036,10.943418050874573,47.118705976767544,-88.54727449714841,199.0285620689392
1724962465543550014,26.5356502532959,-7.84601616859436,-0.48531652987003326,-16.4718054381659,27.675553042662973,47.11886535650253,-88.5473784601617,199.51468347012997
1724962465544121503,31.776789665222168,2.6153723001480103,0.5566968619823456,4.705094586632879,31.889096021873886,47.118917767896654,-88.54727384627701,200.55669686198235
1724962465640764474,3.877526640892029,0.2107996940612793,0.043951183557510376,3.111791666404735,3.883501135364821,47.11863877526641,-88.54729789200307,200.0439511835575
1724962465641860961,28.459749221801758,4.580127835273743,-0.5026293098926544,9.142421406992307,28.83032315078099,47.11888459749222,-88.54725419872166,199.49737069010735
1724962465642532110,26.20396614074707,-7.528294086456299,-0.477567657828331,-16.029145586667877,27.268133860339535,47.11886203966141,-88.54737528294088,199.52243234217167
1724962465643004655,5.898667812347412,1.5046115517616272,-0.4354027509689331,14.309667392068532,6.103090482507141,47.11865898667813,-88.54728495388449,199.56459724903107
1724962465643416643,10.094572067260742,2.3073020577430725,-0.9095573425292969,12.874846746607842,10.394773810244029,47.118700945720676,-88.54727692697944,199.0904426574707
1724962465740083694,3.8569611310958862,0.22611373662948608,0.04165270924568176,3.3551158321443975,3.863807906310109,47.11863856961131,-88.54729773886264,200.04165270924568
1724962465741023778,25.942995071411133,-7.221727132797241,-0.4720526933670044,-15.55555734682898,26.933532441942276,47.11885942995072,-88.54737221727133,199.527947306633
1724962465741719245,28.77171039581299,4.000260710716248,-0.5084933042526245,7.915348220261957,29.052916726117243,47.11888771710396,-88.5472599973929,199.49150669574738
1724962465742369651,5.939593315124512,1.5247077941894531,-0.44172994419932365,14.397098885683928,6.148058876615951,47.11865939593315,-88.54728475292207,199.55827005580068
1724962465841082811,3.856872320175171,0.2354816198348999,0.06609433889389038,3.493860909137754,3.8646195348374586,47.1186385687232,-88.5472976451838,200.0660943388939
1724962465842133998,28.752761840820312,4.340499758720398,-0.5091565251350403,8.584518161884258,29.08299317466261,47.11888752761841,-88.54725659500242,199.49084347486496
1724962465842813968,26.266764640808105,-6.985562324523926,-0.4753337502479553,-14.892903894163815,27.18394651001837,47.11886266764641,-88.54736985562326,199.52466624975204
1724962465928423166,3.8665851354599,0.22058731317520142,0.09076035022735596,3.265164671334007,3.873935571697947,47.11863866585136,-88.54729779412688,200.09076035022736
1724962465929455757,28.81974220275879,4.741854667663574,-0.5117394626140594,9.343443615001771,29.211720312236242,47.11888819742203,-88.54725258145334,199.48826053738594
1724962465930056810,26.48100471496582,-6.619513750076294,-0.47655540704727173,-14.03474177167735,27.299975788587744,47.11886481004715,-88.54736619513751,199.52344459295273
1724962466030757904,3.828806757926941,0.21459853649139404,0.04769247770309448,3.2079810233604436,3.835112552956004,47.11863828806758,-88.54729785401464,200.0476924777031
1724962466031240701,26.9837703704834,6.1740483045578,-0.4873061180114746,12.887773033569358,27.685378869118665,47.118869837703706,-88.54723825951696,199.51269388198853
1724962466031700849,25.727636337280273,-6.23954963684082,-0.462768018245697,-13.63235185670977,26.47748865381035,47.11885727636337,-88.54736239549638,199.5372319817543
1724962466131068944,3.8311376571655273,0.21706026792526245,0.05063202977180481,3.2427327674571407,3.83761573252226,47.11863831137657,-88.54729782939732,200.0506320297718
1724962466131541252,27.086408615112305,5.905319333076477,-0.4852467179298401,12.29904522410528,27.726914586150738,47.118870864086155,-88.54724094680668,199.51475328207016
1724962466231670379,3.8330382108688354,0.2329149842262268,0.08193397521972656,3.4773086168411216,3.840982230127207,47.11863833038211,-88.54729767085017,200.08193397521973
1724962466232133865,27.57774066925049,6.090582251548767,-0.49582287669181824,12.453939039078561,28.246642506824845,47.11887577740669,-88.54723909417748,199.50417712330818
1724962466332479000,3.8301206827163696,0.202245831489563,0.0763794481754303,3.0226411964456714,3.836217100299486,47.11863830120683,-88.54729797754169,200.07637944817543
1724962466332999229,27.033191680908203,6.18531334400177,-0.48967963457107544,12.887686727794133,27.736101740596578,47.11887033191681,-88.54723814686656,199.51032036542892
1724962466431656599,3.802935838699341,0.1257116198539734,0.07586178183555603,1.893306573054123,3.8057692277085633,47.11863802935839,-88.54729874288381,200.07586178183556
1724962466432082891,27.278823852539062,5.6775819063186646,-0.49090129137039185,11.757204078326428,27.86772597752964,47.11887278823853,-88.54724322418095,199.5090987086296
1724962466546010732,3.7928531169891357,0.023330867290496826,0.03134492039680481,0.352437420354956,3.793054389335514,47.11863792853117,-88.54729976669134,200.0313449203968
1724962466646406412,3.796766519546509,-0.0678972601890564,0.05907243490219116,-1.0245064615868613,3.797833012976711,47.118637967665194,-88.5473006789726,200.0590724349022
1724962466750720262,3.6717638969421387,-0.2797764539718628,0.038046449422836304,-4.357332056529075,3.6826040394533965,47.11863671763897,-88.54730279776454,200.03804644942284
1724962466848567247,3.580679416656494,-0.4409171789884567,0.09602183103561401,-7.019940706662323,3.609001695154778,47.11863580679417,-88.5473044091718,200.0960218310356
1724962466948217868,3.5510008335113525,-0.5489905402064323,0.1679736077785492,-8.788442592372109,3.5971117116020475,47.11863551000834,-88.54730548990541,200.16797360777855
1724962467052614450,3.5608482360839844,-0.5808618031442165,0.17107939720153809,-9.264746838375528,3.6119674354735283,47.118635608482364,-88.54730580861803,200.17107939720154
1724962467150940179,3.492413282394409,-0.5975240431725979,0.16952645778656006,-9.70884503113832,3.5472136582258305,47.11863492413283,-88.54730597524043,200.16952645778656
1724962467151544809,29.4047269821167,7.270157098770142,-0.5313559770584106,13.887555994815495,30.294809659543585,47.11889404726982,-88.54722729842902,199.4686440229416
1724962467254318475,3.7351901531219482,-0.6051069460809231,0.6791692674160004,-9.202064962683206,3.8443557054436224,47.11863735190153,-88.54730605106947,200.679169267416
1724962467254845380,3.1606578826904297,-0.8495021164417267,-0.5327831208705902,-15.04407398917274,3.3159116319854975,47.11863160657883,-88.54730849502117,199.4672168791294
1724962467255179166,31.170933723449707,7.280422687530518,-0.5610948801040649,13.146581158800345,32.0147855086565,47.11891170933723,-88.54722719577313,199.43890511989594
1724962467351614475,3.709305167198181,-0.6260527707636356,0.7382867187261581,-9.580037791827612,3.8335302495521524,47.118637093051674,-88.54730626052772,200.73828671872616
1724962467352160930,4.1506510972976685,0.6819179505109787,-0.5363094992935658,9.329879306471838,4.24034721476437,47.118641506510976,-88.5472931808205,199.46369050070643
1724962467352595090,29.67374038696289,7.592043161392212,-0.5340785384178162,14.351300719047817,30.63421661806473,47.11889673740387,-88.5472240795684,199.46592146158218
1724962467353019237,3.1449100971221924,-0.903775691986084,-0.5338659137487411,-16.033448273771587,3.315461179725804,47.118631449100974,-88.54730903775693,199.46613408625126
1724962467451133728,3.947250723838806,0.2187807559967041,0.06499144434928894,3.1724362494644596,3.95384334336593,47.11863947250724,-88.54729781219245,200.0649914443493
1724962467451790571,26.59412956237793,7.130001068115234,-0.47885914146900177,15.008292531901814,27.53750076694028,47.118865941295624,-88.54722869998933,199.521140858531
1724962467555416107,3.951919198036194,0.26569509506225586,0.05938839912414551,3.846316654862695,3.961285929252987,47.11863951919198,-88.54729734304905,200.05938839912415
1724962467556024551,28.683027267456055,7.551316261291504,-0.5179874300956726,14.749449653188329,29.66490757581102,47.11888683027267,-88.5472244868374,199.48201256990433
1724962467556525468,10.747596263885498,2.7402535676956177,-0.9723094701766968,14.303632305339638,11.133966084578727,47.11870747596264,-88.54727259746433,199.0276905298233
1724962467658272743,3.895011782646179,0.11572319269180298,0.0672757625579834,1.7017921871486308,3.89731121063062,47.11863895011783,-88.54729884276809,200.06727576255798
1724962467658940076,28.685708045959473,7.690277576446533,-0.518545925617218,15.007389286435753,29.703183418243146,47.11888685708046,-88.54722309722425,199.48145407438278
1724962467757562637,3.7560112476348877,-0.1457180380821228,0.058554768562316895,-2.2217301891651364,3.759292872323687,47.118637560112475,-88.54730145718038,200.05855476856232
1724962467758319377,28.775187492370605,8.13173246383667,-0.5253523290157318,15.780042045684516,29.90672973018112,47.11888775187492,-88.54721868267536,199.47464767098427
1724962467856823444,3.666067123413086,-0.16624969244003296,0.059787213802337646,-2.5964838882605963,3.670321733110185,47.118636660671235,-88.54730166249693,200.05978721380234
1724962467857277393,28.440430641174316,8.225640058517456,-0.5153695642948151,16.131110138987843,29.610553105532077,47.118884404306414,-88.54721774359942,199.48463043570518
1724962467955964326,3.8145225048065186,0.09259247779846191,0.06489536166191101,1.3905060465685841,3.816197939649552,47.11863814522505,-88.54729907407523,200.0648953616619
1724962467956651926,27.393856048583984,8.142286539077759,-0.5002906769514084,16.553549159629156,28.58269529027017,47.11887393856048,-88.54721857713461,199.4997093230486
1724962468058346509,3.734716057777405,-0.1909235119819641,0.0625479519367218,-2.9264867305209226,3.740116049795702,47.11863734716058,-88.54730190923513,200.06254795193672
1724962468157696485,3.686856269836426,-0.22157719731330872,0.06479105353355408,-3.4392949980019836,3.6940768115212994,47.118636868562696,-88.54730221577198,200.06479105353355
1724962468264884471,3.631340742111206,-0.2362728714942932,0.0566522479057312,-3.7226975828265556,3.639460115499783,47.11863631340742,-88.54730236272873,200.05665224790573
1724962468360231637,3.611569404602051,-0.19964858889579773,0.05461081862449646,-3.164106614284252,3.6174957449617726,47.118636115694045,-88.5473019964859,200.0546108186245
1724962468463758230,3.619730234146118,-0.18117675185203552,0.0561637282371521,-2.865408971207286,3.624696724937503,47.118636197302344,-88.54730181176753,200.05616372823715
1724962468464184999,27.845877647399902,1.7081930339336395,0.48758532106876373,3.5103852591377374,27.902483130367923,47.11887845877647,-88.54728291806967,200.48758532106876
1724962468563636302,3.655574083328247,-0.21829289197921753,0.05461084842681885,-3.41736382344376,3.6624931413117623,47.118636555740835,-88.54730218292893,200.05461084842682
1724962468664559841,3.641093134880066,-0.19057905673980713,0.05771663784980774,-2.9961937265981997,3.646534081017654,47.11863641093135,-88.54730190579058,200.0577166378498
1724962468763901472,3.5788989067077637,-0.22395914793014526,0.052799105644226074,-3.580767092225638,3.586288168835914,47.11863578898907,-88.54730223959149,200.05279910564423
1724962468867767333,3.6128103733062744,-0.20314234495162964,0.04339534044265747,-3.218258019030575,3.6187772467166313,47.11863612810373,-88.54730203142346,200.04339534044266
1724962468968401193,3.5752252340316772,-0.18496719002723694,0.04542273283004761,-2.9616033751461464,3.580294898482691,47.11863575225234,-88.54730184967191,200.04542273283005
1724962469066173076,3.5779231786727905,-0.2686117887496948,0.04555213451385498,-4.293413810072299,3.5882811431795703,47.11863577923179,-88.54730268611789,200.04555213451385
1724962469066938877,27.609590530395508,3.3941547870635986,0.48601460456848145,7.008429563320084,27.821681943594026,47.11887609590531,-88.54726605845214,200.48601460456848
1724962469167402505,3.5844398736953735,-0.17561402916908264,0.04296398162841797,-2.804874366097881,3.5889964334191906,47.11863584439874,-88.5473017561403,200.04296398162842
1724962469272105693,3.5719480514526367,-0.2373265027999878,0.04132479429244995,-3.8012452613048056,3.5800620790470763,47.118635719480515,-88.54730237326504,200.04132479429245
1724962469272827863,27.448362350463867,4.098595976829529,0.48503726720809937,8.492671313392016,27.756915279876225,47.11887448362351,-88.54725901404024,200.4850372672081
1724962469370748519,3.580966353416443,-0.1953405737876892,0.04037576913833618,-3.1223719262556484,3.5865175542302694,47.11863580966354,-88.54730195340575,200.04037576913834
1724962469473589897,3.6089571714401245,-0.19028007984161377,0.03908166289329529,-3.0180906988501572,3.6141812005554095,47.118636089571716,-88.54730190280081,200.0390816628933
1724962469474202394,27.28112506866455,5.0804280042648315,0.4851419925689697,10.549068897912173,27.75438517552838,47.11887281125069,-88.54724919571997,200.48514199256897
1724962469572601318,3.5651979446411133,-0.1899164319038391,0.041472673416137695,-3.04923741844667,3.570493609883735,47.118635651979446,-88.54730189916432,200.04147267341614
1724962469670761108,3.5492746829986572,-0.18381571769714355,0.042575716972351074,-2.964680059302181,3.554286381979292,47.11863549274683,-88.54730183815718,200.04257571697235
1724962469770691871,3.5123926401138306,-0.18737632036209106,0.04706814885139465,-3.0536748876138344,3.5177019990889704,47.1186351239264,-88.54730187376322,200.0470681488514
1724962469871935844,3.5038328170776367,-0.21555224061012268,0.04451686143875122,-3.5203416962901932,3.5107390859211693,47.11863503832817,-88.54730215552242,200.04451686143875
1724962469970931768,3.5128272771835327,-0.1982433795928955,0.052343130111694336,-3.2300118460415495,3.5188060077456638,47.11863512827277,-88.54730198243381,200.0523431301117
1724962470073197126,3.4589651823043823,-0.22407519817352295,0.0380094051361084,-3.70649839448085,3.4664238837322383,47.118634589651826,-88.54730224075199,200.0380094051361
1724962470174499034,3.547682285308838,-0.22906824946403503,0.029332846403121948,-3.6943697643515825,3.5551908916800463,47.11863547682285,-88.5473022906825,200.02933284640312
1724962470276513814,3.497442126274109,-0.22667399048805237,0.03604483604431152,-3.708231198133726,3.504965300085865,47.11863497442126,-88.5473022667399,200.0360448360443
1724962470277017831,11.892247200012207,-3.751970410346985,-0.44205421954393387,-17.510338340888474,12.477909975606256,47.118718922472,-88.54733751970412,199.55794578045607
1724962470380337476,3.5051698684692383,-0.23553189635276794,0.03307706117630005,-3.8442437610267506,3.513230019938952,47.11863505169868,-88.54730235531898,200.0330770611763
1724962470380950212,11.565056800842285,-3.731730341911316,-0.2223847433924675,-17.88348375298308,12.154250496247954,47.11871565056801,-88.54733731730343,199.77761525660753
1724962470475001335,3.4081499576568604,-0.24327778816223145,0.054438263177871704,-4.082915602903103,3.4172552934463925,47.11863408149958,-88.54730243277788,200.05443826317787
1724962470475418090,11.582945823669434,-3.591996908187866,-0.4285864755511284,-17.229229201705962,12.134692501646578,47.11871582945824,-88.54733591996909,199.57141352444887
1724962470580075502,3.4536722898483276,-0.22863176465034485,0.05631166696548462,-3.7874321422657915,3.461689728053303,47.1186345367229,-88.54730228631766,200.05631166696548
1724962470580882072,11.993389129638672,-3.4991739988327026,-0.23211922496557236,-16.265057155041056,12.495578450941776,47.1187199338913,-88.54733499174,199.76788077503443
1724962470687479972,3.435493588447571,-0.2311706244945526,0.056508868932724,-3.8495676221492703,3.443726078851456,47.118634354935885,-88.54730231170625,200.05650886893272
1724962470688024759,11.677347660064697,-3.4625308513641357,-0.2210763320326805,-16.515979898476413,12.181889960726616,47.1187167734766,-88.54733462530852,199.77892366796732
1724962470782922267,3.446229577064514,-0.23152795433998108,0.016132980585098267,-3.8435251962959436,3.4540358661336557,47.11863446229577,-88.54730231527955,200.0161329805851
1724962470783588647,11.850578308105469,-3.3173598051071167,-0.22357087582349777,-15.638650199422168,12.308170710938189,47.11871850578308,-88.54733317359806,199.7764291241765
1724962470784249067,10.448005199432373,2.742721676826477,-0.7683959901332855,14.708921144234983,10.829301327488892,47.118704480051996,-88.54727257278324,199.23160400986671
1724962470883127212,3.4463376998901367,-0.24913787841796875,0.02588188648223877,-4.134754607065956,3.4554280626565683,47.118634463377,-88.54730249137879,200.02588188648224
1724962470883564233,11.723462581634521,-3.2921072244644165,-0.22224516421556473,-15.685461880560577,12.178954708568908,47.11871723462582,-88.54733292107225,199.77775483578444
1724962470981155157,3.445419192314148,-0.23414936661720276,0.016693800687789917,-3.8878212372468743,3.4534067266447654,47.11863445419193,-88.54730234149368,200.0166938006878
1724962470981669425,11.978563785552979,-3.135127305984497,-0.2268856093287468,-14.66692301798378,12.384122523175042,47.11871978563786,-88.54733135127307,199.77311439067125
1724962471090890645,3.408061981201172,-0.24245303869247437,0.017754971981048584,-4.06922514820489,3.416721408413352,47.11863408061981,-88.5473024245304,200.01775497198105
1724962471091415643,12.079628467559814,-3.0262876749038696,-0.2315259873867035,-14.064723781728436,12.455097160937441,47.11872079628468,-88.54733026287676,199.7684740126133
1724962471189419269,3.3976646661758423,-0.22754701972007751,0.01870894432067871,-3.831468244755786,3.4053271288616136,47.11863397664666,-88.5473022754702,200.01870894432068
1724962471190095901,12.124114513397217,-2.8650187253952026,-0.23194469511508942,-13.295522018322455,12.46018793487587,47.11872124114513,-88.54732865018727,199.7680553048849
1724962471286534309,3.433131456375122,-0.23934346437454224,0.01578792929649353,-3.9879678685992808,3.4415005665265617,47.11863433131457,-88.54730239343465,200.0157879292965
1724962471286911010,12.010294437408447,-2.86349356174469,-0.22542022913694382,-13.410101912693221,12.348991138190266,47.11872010294437,-88.54732863493562,199.77457977086306
1724962471392150163,3.3880786895751953,-0.23529362678527832,0.017969459295272827,-3.972670709323727,3.396286677980336,47.118633880786895,-88.54730235293627,200.01796945929527
1724962471392892599,12.014204025268555,-2.7920843362808228,-0.22517584264278412,-13.08322146051057,12.336431309815401,47.11872014204025,-88.54732792084337,199.77482415735722
1724962471484410524,3.397042393684387,-0.2465377151966095,0.01785847544670105,-4.150919281712588,3.406023604534853,47.118633970423936,-88.54730246537716,200.0178584754467
1724962471485049962,11.832226753234863,-2.6389331817626953,-0.42886579036712646,-12.572865903845532,12.130518708774256,47.11871832226753,-88.54732638933183,199.57113420963287
1724962471582500696,3.3969829082489014,-0.21995431184768677,0.017858505249023438,-3.7047244945042634,3.4041433143223103,47.118633969829084,-88.54730219954313,200.01785850524902
1724962471680867910,3.386211633682251,-0.2325420379638672,0.009006917476654053,-3.928517462482792,3.394198896951656,47.11863386211634,-88.54730232542039,200.00900691747665
1724962471783783435,3.3914949893951416,-0.22026681900024414,0.01061159372329712,-3.715959866436329,3.3986568436025113,47.118633914949896,-88.54730220266819,200.0106115937233
1724962471889338016,3.3896636962890625,-0.2596356272697449,0.01384684443473816,-4.380090908756077,3.399620915335794,47.118633896636965,-88.54730259635627,200.01384684443474
1724962471990051507,3.368385672569275,-0.21711790561676025,0.010266512632369995,-3.688043854774921,3.3753914773535536,47.11863368385673,-88.54730217117907,200.01026651263237
1724962472085379838,3.3865193128585815,-0.27449798583984375,0.015787959098815918,-4.6340404156396575,3.3976626466214674,47.11863386519313,-88.54730274497986,200.01578795909882
1724962472086014747,37.49924850463867,-10.146959066390991,-0.6796316206455231,-15.141131311996364,38.85378122972642,47.11897499248505,-88.54740146959067,199.32036837935448
1724962472191128253,3.3891159296035767,-0.2477133870124817,0.016133040189743042,-4.180363974162628,3.398194959295843,47.1186338911593,-88.54730247713388,200.01613304018974
1724962472287130117,3.392493963241577,-0.2399393916130066,0.020446717739105225,-4.04559606315233,3.401029883806443,47.11863392493963,-88.54730239939393,200.0204467177391
1724962472387873649,3.380185127258301,-0.26017096638679504,0.01811733841896057,-4.4013462976023385,3.3902313585123123,47.118633801851274,-88.54730260170967,200.01811733841896
1724962472484574556,3.3465986251831055,-0.26700514554977417,0.018117308616638184,-4.561625918296264,3.3572819873670157,47.11863346598625,-88.54730267005147,200.01811730861664
1724962472595811605,3.385256290435791,-0.2541455030441284,0.019929051399230957,-4.293382475184093,3.3948412710673703,47.11863385256291,-88.54730254145504,200.01992905139923
1724962472688330650,3.3503459692001343,-0.2833138704299927,0.024329006671905518,-4.833578972615468,3.362391524358704,47.11863350345969,-88.54730283313872,200.0243290066719
1724962472790175914,3.4076972007751465,-0.4069146513938904,0.03250765800476074,-6.8094717959927555,3.432060094683474,47.11863407697201,-88.54730406914652,200.03250765800476
1724962472888298273,3.357641339302063,-0.4198053181171417,0.022258460521697998,-7.126699051480028,3.383856868659545,47.118633576413394,-88.54730419805318,200.0222584605217
